Time (s) 	P1 X (micron) 	 P1 Y (micron) 	P2 X (micron) 	 P2 Y (micron) 	P3 X (micron) 	 P3 Y (micron) 	P4 X (micron) 	 P4 Y (micron) 	P5 X (micron) 	 P5 Y (micron) 	P6 X (micron) 	 P6 Y (micron) 	P7 X (micron) 	 P7 Y (micron) 	P8 X (micron) 	 P8 Y (micron) 	P9 X (micron) 	 P9 Y (micron) 	P10 X (micron) 	 P10 Y (micron) 	P11 X (micron) 	 P11 Y (micron) 	P12 X (micron) 	 P12 Y (micron) 	P13 X (micron) 	 P13 Y (micron) 	P14 X (micron) 	 P14 Y (micron) 	P15 X (micron) 	 P15 Y (micron) 	P16 X (micron) 	 P16 Y (micron) 	P17 X (micron) 	 P17 Y (micron) 	P18 X (micron) 	 P18 Y (micron) 	P19 X (micron) 	 P19 Y (micron) 	P20 X (micron) 	 P20 Y (micron) 	P21 X (micron) 	 P21 Y (micron) 	P22 X (micron) 	 P22 Y (micron) 	P23 X (micron) 	 P23 Y (micron) 	P24 X (micron) 	 P24 Y (micron) 	P25 X (micron) 	 P25 Y (micron) 	P26 X (micron) 	 P26 Y (micron) 	P27 X (micron) 	 P27 Y (micron) 	P28 X (micron) 	 P28 Y (micron) 	P29 X (micron) 	 P29 Y (micron) 	P30 X (micron) 	 P30 Y (micron) 	P31 X (micron) 	 P31 Y (micron) 	P32 X (micron) 	 P32 Y (micron) 	P33 X (micron) 	 P33 Y (micron) 	P34 X (micron) 	 P34 Y (micron) 	P35 X (micron) 	 P35 Y (micron) 	P36 X (micron) 	 P36 Y (micron) 	P37 X (micron) 	 P37 Y (micron) 	P38 X (micron) 	 P38 Y (micron) 	P39 X (micron) 	 P39 Y (micron) 	P40 X (micron) 	 P40 Y (micron) 	P41 X (micron) 	 P41 Y (micron) 	P42 X (micron) 	 P42 Y (micron) 	P43 X (micron) 	 P43 Y (micron) 	P44 X (micron) 	 P44 Y (micron) 	P45 X (micron) 	 P45 Y (micron) 	P46 X (micron) 	 P46 Y (micron) 	P47 X (micron) 	 P47 Y (micron) 	P48 X (micron) 	 P48 Y (micron) 	P49 X (micron) 	 P49 Y (micron) 	P50 X (micron) 	 P50 Y (micron) 	
0.016700 	4.589334 	 2.925002 	3.230609 	 3.045343 	5.426216 	 2.818848 	2.974819 	 1.747426 	1.544885 	 1.253404 	4.093643 	 3.365651 	5.298389 	 1.650538 	4.899841 	 1.241600 	5.462139 	 1.555909 	3.946380 	 3.360656 	4.791215 	 0.811604 	2.199523 	 1.929452 	5.407914 	 4.087824 	1.881942 	 3.151797 	2.710639 	 3.057109 	1.071629 	 1.341378 	0.522808 	 3.945572 	4.907236 	 1.305364 	2.830516 	 0.516187 	0.595239 	 3.152332 	4.032068 	 2.723407 	4.910944 	 2.378485 	5.293599 	 2.672543 	4.191673 	 1.817092 	5.256044 	 1.516718 	0.784340 	 4.196836 	1.278173 	 2.915983 	2.762688 	 3.253584 	3.905198 	 1.365143 	2.983010 	 3.762612 	0.010040 	 3.065528 	0.296927 	 3.692906 	2.107804 	 1.631676 	3.800529 	 2.824421 	4.823338 	 2.137081 	2.994310 	 3.094921 	1.444513 	 2.608959 	1.510214 	 1.620657 	0.136922 	 1.319323 	0.446991 	 0.002620 	4.047963 	 0.145489 	4.803800 	 2.631365 	2.854980 	 3.458450 	4.907306 	 1.658869 	2.954106 	 2.427814 	0.178416 	 2.250791 	1.353295 	 3.977426 	4.967999 	 1.548429 	0.453515 	 3.371322 	3.187071 	 3.460640 	
0.016800 	4.584604 	 2.935009 	3.221131 	 3.045526 	5.462355 	 2.838363 	2.975948 	 1.735725 	1.549971 	 1.263792 	4.107844 	 3.350213 	5.302790 	 1.648175 	4.882253 	 1.254589 	5.490063 	 1.549214 	3.941149 	 3.354871 	4.801258 	 0.814177 	2.197525 	 1.935275 	5.416010 	 4.108330 	1.889236 	 3.147212 	2.698187 	 3.059901 	1.075714 	 1.350329 	0.521363 	 3.946605 	4.900758 	 1.301365 	2.846711 	 0.532236 	0.604038 	 3.144279 	4.038992 	 2.727132 	4.893517 	 2.369044 	5.323341 	 2.678054 	4.189679 	 1.822614 	5.277481 	 1.532246 	0.797596 	 4.190245 	1.286440 	 2.926902 	2.781980 	 3.269502 	3.913491 	 1.378527 	2.986655 	 3.769102 	0.003382 	 3.051809 	0.298632 	 3.699215 	2.120575 	 1.640368 	3.798245 	 2.834949 	4.822073 	 2.124662 	3.002317 	 3.081790 	1.447424 	 2.617098 	1.503599 	 1.626794 	0.119576 	 1.297509 	0.469303 	 4.274603 	4.057786 	 0.146709 	4.799378 	 2.627159 	2.879477 	 3.471940 	4.890696 	 1.642325 	2.958329 	 2.421863 	0.190020 	 2.250369 	1.365608 	 3.960356 	4.970384 	 1.545886 	0.450187 	 3.377279 	3.184380 	 3.452654 	
0.016900 	4.597893 	 2.949458 	3.226026 	 3.033418 	5.480301 	 2.846817 	2.978411 	 1.738627 	1.558092 	 1.281632 	4.115519 	 3.319933 	5.307591 	 1.650242 	4.880821 	 1.266581 	5.499582 	 1.549215 	3.939917 	 3.370644 	4.805583 	 0.817862 	2.196840 	 1.934989 	5.420391 	 4.117931 	1.900044 	 3.155364 	2.712140 	 3.069498 	1.082242 	 1.349851 	0.520111 	 3.946766 	4.901217 	 1.292498 	2.852253 	 0.554829 	0.618781 	 3.146807 	4.040981 	 2.733799 	4.893375 	 2.353897 	5.340087 	 2.687366 	4.187893 	 1.826956 	5.310710 	 1.554908 	0.810012 	 4.191678 	1.296016 	 2.935516 	2.795056 	 3.267083 	3.906666 	 1.395181 	2.987610 	 3.778503 	0.008315 	 3.042261 	0.325735 	 3.705021 	2.122591 	 1.629907 	3.795582 	 2.818226 	4.821397 	 2.111979 	3.025684 	 3.066973 	1.435132 	 2.616521 	1.504076 	 1.637268 	0.101646 	 1.286079 	0.479737 	 0.009129 	4.059845 	 0.144206 	4.804712 	 2.626892 	2.885675 	 3.490931 	4.884537 	 1.635549 	2.944025 	 2.408340 	0.222791 	 2.227649 	1.368513 	 3.960370 	4.968337 	 1.538110 	0.446137 	 3.387102 	3.189627 	 3.444456 	
0.017000 	4.611478 	 2.951840 	3.236310 	 3.028032 	5.491525 	 2.854487 	2.982627 	 1.729427 	1.572072 	 1.291212 	4.119973 	 3.320029 	5.309933 	 1.658777 	4.868492 	 1.286504 	5.517924 	 1.563038 	3.945407 	 3.377989 	4.812443 	 0.810620 	2.190724 	 1.930551 	5.442238 	 4.127296 	1.912817 	 3.172578 	2.707367 	 3.067112 	1.070040 	 1.351237 	0.510503 	 3.969086 	4.904011 	 1.292778 	2.850842 	 0.561240 	0.646280 	 3.166498 	4.067369 	 2.728812 	4.895544 	 2.353030 	5.366750 	 2.695586 	4.170194 	 1.810661 	5.337677 	 1.580154 	0.813497 	 4.210464 	1.309424 	 2.937124 	2.809664 	 3.266319 	3.898845 	 1.403846 	2.987923 	 3.782713 	0.022082 	 3.030073 	0.337143 	 3.712353 	2.104764 	 1.614466 	3.798912 	 2.823061 	4.806718 	 2.107605 	3.042532 	 3.044558 	1.444326 	 2.598520 	1.499509 	 1.652975 	0.098903 	 1.293389 	0.484000 	 0.016200 	4.064251 	 0.147621 	4.808409 	 2.624121 	2.901469 	 3.492562 	4.893071 	 1.610882 	2.960220 	 2.408247 	0.243285 	 2.226146 	1.361399 	 3.957247 	4.978505 	 1.531105 	0.449132 	 3.381777 	3.181960 	 3.434836 	
0.017100 	4.613883 	 2.951255 	3.245611 	 3.017347 	5.510878 	 2.861479 	2.992613 	 1.719620 	1.576912 	 1.277557 	4.107304 	 3.322879 	5.311745 	 1.655857 	4.873531 	 1.291200 	0.005362 	 1.576792 	3.942234 	 3.387735 	4.823088 	 0.803861 	2.189361 	 1.935787 	5.449230 	 4.131973 	1.914396 	 3.185249 	2.719219 	 3.061579 	1.084222 	 1.356443 	0.517875 	 3.981529 	4.892229 	 1.302767 	2.855963 	 0.549655 	0.669212 	 3.183807 	4.087250 	 2.727153 	4.884230 	 2.365769 	5.400931 	 2.708285 	4.183335 	 1.785397 	5.362828 	 1.594068 	0.805900 	 4.213115 	1.324792 	 2.937962 	2.828467 	 3.244939 	3.897866 	 1.402404 	2.994027 	 3.752559 	0.009295 	 3.028588 	0.347994 	 3.714553 	2.099228 	 1.623617 	3.805023 	 2.820309 	4.796986 	 2.106076 	3.062835 	 3.041361 	1.439474 	 2.595070 	1.506502 	 1.670540 	0.087364 	 1.297898 	0.477970 	 0.026146 	4.067855 	 0.147852 	4.809754 	 2.617921 	2.923122 	 3.477066 	4.906318 	 1.587066 	2.978204 	 2.409908 	0.255759 	 2.220370 	1.346005 	 3.967869 	5.004502 	 1.537422 	0.452646 	 3.369428 	3.177969 	 3.412952 	
0.017200 	4.616810 	 2.931778 	3.246607 	 2.996486 	0.004200 	 2.853769 	2.983022 	 1.703085 	1.585561 	 1.275235 	4.103847 	 3.317386 	5.312929 	 1.666023 	4.875344 	 1.286945 	0.017454 	 1.583672 	3.933911 	 3.386668 	4.841340 	 0.811826 	2.187868 	 1.934982 	5.454600 	 4.135258 	1.928993 	 3.184383 	2.715969 	 3.070600 	1.091462 	 1.360074 	0.535509 	 4.001556 	4.886089 	 1.288171 	2.848583 	 0.560332 	0.710583 	 3.192215 	4.116018 	 2.718456 	4.906556 	 2.372611 	5.416402 	 2.722886 	4.188308 	 1.778983 	5.384747 	 1.598803 	0.790665 	 4.213911 	1.343466 	 2.959073 	2.859723 	 3.231049 	3.890616 	 1.396098 	3.003898 	 3.725221 	0.016158 	 3.017576 	0.357910 	 3.713099 	2.108747 	 1.640407 	3.814749 	 2.822377 	4.796234 	 2.102366 	3.089539 	 3.016031 	1.431911 	 2.590858 	1.515033 	 1.696897 	0.072074 	 1.314336 	0.487236 	 0.038444 	4.064120 	 0.147099 	4.792833 	 2.606123 	2.935811 	 3.476562 	4.924235 	 1.583796 	2.982414 	 2.420629 	0.258591 	 2.219880 	1.333773 	 3.974092 	5.003318 	 1.558833 	0.457982 	 3.379418 	3.196643 	 3.391273 	
0.017300 	4.625639 	 2.923407 	3.245909 	 2.975532 	0.003314 	 2.845310 	2.975010 	 1.703781 	1.581549 	 1.286084 	4.116790 	 3.315792 	5.323856 	 1.665816 	4.878816 	 1.300304 	0.030210 	 1.589410 	3.935478 	 3.401806 	4.853524 	 0.814823 	2.166270 	 1.930639 	5.463237 	 4.136885 	1.939439 	 3.174508 	2.712304 	 3.076149 	1.101753 	 1.369960 	0.544518 	 4.020583 	4.866517 	 1.273272 	2.841432 	 0.566023 	0.734524 	 3.189029 	4.115592 	 2.707622 	4.908623 	 2.383713 	5.451492 	 2.727007 	4.185277 	 1.765264 	5.383532 	 1.596936 	0.779041 	 4.203964 	1.376565 	 2.973462 	2.871084 	 3.217732 	3.909221 	 1.389273 	3.002316 	 3.702453 	0.015521 	 3.000843 	0.363277 	 3.713572 	2.116143 	 1.655722 	3.814349 	 2.827324 	4.787603 	 2.096950 	3.115891 	 3.010537 	1.441473 	 2.574760 	1.507488 	 1.721225 	0.077643 	 1.339828 	0.508728 	 0.044751 	4.075211 	 0.159780 	4.804684 	 2.585721 	2.952881 	 3.470911 	4.943525 	 1.596328 	2.992809 	 2.386871 	0.280953 	 2.215659 	1.321544 	 3.973190 	5.004681 	 1.564669 	0.473497 	 3.376318 	3.219062 	 3.391762 	
0.017400 	4.627933 	 2.920180 	3.252728 	 2.961863 	0.008172 	 2.817873 	2.972115 	 1.711473 	1.580364 	 1.276222 	4.125036 	 3.317154 	5.332273 	 1.662003 	4.893553 	 1.303292 	0.039477 	 1.606123 	3.932650 	 3.403065 	4.861478 	 0.826229 	2.151653 	 1.945113 	5.451776 	 4.129114 	1.935138 	 3.164896 	2.704843 	 3.094422 	1.101349 	 1.373136 	0.553038 	 4.040148 	4.851390 	 1.271860 	2.842059 	 0.583897 	0.762969 	 3.195131 	4.130660 	 2.697637 	4.909595 	 2.368497 	5.483644 	 2.722876 	4.200659 	 1.753602 	5.398687 	 1.591676 	0.775308 	 4.211775 	1.398945 	 2.982948 	2.887573 	 3.205239 	3.918509 	 1.383055 	2.998025 	 3.691878 	0.029162 	 2.995150 	0.351839 	 3.703938 	2.127111 	 1.658909 	3.814671 	 2.830473 	4.781605 	 2.078256 	3.148751 	 2.989879 	1.448592 	 2.554376 	1.514578 	 1.732492 	0.088988 	 1.358300 	0.517232 	 0.061474 	4.067639 	 0.184454 	4.802372 	 2.563818 	2.965201 	 3.451726 	4.958584 	 1.612498 	2.999774 	 2.388984 	0.293247 	 2.229137 	1.318904 	 3.984960 	5.016165 	 1.556944 	0.481559 	 3.366231 	3.239473 	 3.382546 	
0.017500 	4.634057 	 2.914217 	3.246368 	 2.979828 	0.008974 	 2.808518 	2.957299 	 1.711348 	1.594292 	 1.284454 	4.129770 	 3.319855 	5.334403 	 1.663117 	4.903630 	 1.306501 	0.049742 	 1.611087 	3.927704 	 3.394892 	4.874417 	 0.841993 	2.141365 	 1.957525 	5.435693 	 4.122033 	1.932393 	 3.162543 	2.693253 	 3.113042 	1.106138 	 1.366103 	0.559549 	 4.063396 	4.843037 	 1.270052 	2.852953 	 0.605535 	0.769421 	 3.200904 	4.135664 	 2.672839 	4.908945 	 2.372737 	5.503520 	 2.719677 	4.205102 	 1.730216 	5.405323 	 1.576513 	0.778627 	 4.219152 	1.401504 	 2.982351 	2.892599 	 3.213186 	3.936049 	 1.381015 	3.006186 	 3.691191 	0.046725 	 2.989605 	0.353584 	 3.702136 	2.126606 	 1.675196 	3.838722 	 2.842605 	4.777006 	 2.074265 	3.153054 	 2.979226 	1.452850 	 2.544748 	1.528024 	 1.739622 	0.093351 	 1.377150 	0.530926 	 0.082040 	4.059155 	 0.193050 	4.795090 	 2.542479 	2.968770 	 3.442754 	4.962777 	 1.608954 	3.003530 	 2.398612 	0.299738 	 2.225814 	1.318964 	 3.986499 	5.036017 	 1.547420 	0.482816 	 3.340584 	3.258795 	 3.374931 	
0.017600 	4.632715 	 2.912948 	3.246016 	 2.992848 	0.011100 	 2.815633 	2.960794 	 1.727405 	1.616762 	 1.290328 	4.137396 	 3.297394 	5.328582 	 1.648531 	4.918360 	 1.309373 	0.062104 	 1.630186 	3.921197 	 3.389853 	4.872526 	 0.856896 	2.137200 	 1.948570 	5.410258 	 4.122473 	1.950449 	 3.172334 	2.667348 	 3.133535 	1.126030 	 1.360052 	0.569537 	 4.058135 	4.839315 	 1.279586 	2.860099 	 0.618162 	0.774653 	 3.193892 	4.134685 	 2.661622 	4.900998 	 2.372729 	5.526768 	 2.693232 	4.199136 	 1.713887 	5.406694 	 1.574863 	0.788982 	 4.214844 	1.414754 	 2.986849 	2.908251 	 3.214990 	3.942098 	 1.377117 	3.009281 	 3.690456 	0.064438 	 2.984572 	0.354066 	 3.692581 	2.112331 	 1.681466 	3.851786 	 2.831313 	4.784491 	 2.058046 	3.162354 	 2.979327 	1.450933 	 2.548341 	1.531548 	 1.737742 	0.089540 	 1.384638 	0.532339 	 0.081320 	4.053596 	 0.205829 	4.784182 	 2.517393 	2.962504 	 3.446132 	4.940072 	 1.603378 	3.016608 	 2.390815 	0.294889 	 2.218700 	1.334374 	 3.997102 	5.050012 	 1.543441 	0.505235 	 3.307362 	3.266600 	 3.379253 	
0.017700 	4.613134 	 2.909712 	3.238675 	 3.027780 	0.016375 	 2.830717 	2.959134 	 1.734217 	1.622689 	 1.291220 	4.155984 	 3.285911 	5.324722 	 1.643492 	4.946366 	 1.309737 	0.070273 	 1.625415 	3.907909 	 3.377158 	4.870584 	 0.863777 	2.151429 	 1.950942 	5.392579 	 4.128129 	1.950911 	 3.184305 	2.647464 	 3.150705 	1.132558 	 1.365918 	0.577707 	 4.054954 	4.830910 	 1.290322 	2.874075 	 0.638327 	0.775201 	 3.192588 	4.124620 	 2.647681 	4.910696 	 2.353761 	0.004351 	 2.677675 	4.178319 	 1.706193 	5.410524 	 1.568874 	0.811035 	 4.216643 	1.428997 	 2.999383 	2.901511 	 3.213218 	3.960307 	 1.362809 	3.009471 	 3.688921 	0.070135 	 2.988882 	0.360562 	 3.682339 	2.112053 	 1.674917 	3.864035 	 2.822748 	4.826027 	 2.061602 	3.177486 	 2.998260 	1.448870 	 2.533123 	1.532287 	 1.737724 	0.078682 	 1.400200 	0.530231 	 0.067401 	4.073659 	 0.218525 	4.767390 	 2.514491 	2.951919 	 3.449651 	4.929072 	 1.599671 	3.014163 	 2.396031 	0.283628 	 2.204451 	1.350706 	 3.998121 	5.066188 	 1.523837 	0.515357 	 3.277381 	3.263413 	 3.387562 	
0.017800 	4.612203 	 2.900965 	3.230986 	 3.059693 	0.017021 	 2.843569 	2.968736 	 1.733085 	1.610383 	 1.290786 	4.162001 	 3.280974 	5.316184 	 1.629401 	4.968914 	 1.315072 	0.077308 	 1.612990 	3.898356 	 3.380538 	4.883286 	 0.857957 	2.151485 	 1.962917 	5.379028 	 4.124007 	1.955098 	 3.201302 	2.646130 	 3.152339 	1.139313 	 1.372678 	0.575198 	 4.060215 	4.820819 	 1.292525 	2.893965 	 0.636648 	0.774670 	 3.188906 	4.129365 	 2.626493 	4.912281 	 2.360291 	0.008591 	 2.662726 	4.162097 	 1.690772 	5.426808 	 1.580817 	0.822361 	 4.217155 	1.458301 	 2.995739 	2.913329 	 3.233563 	3.973093 	 1.359901 	3.001688 	 3.694478 	0.061918 	 2.980555 	0.373266 	 3.681019 	2.115930 	 1.677489 	3.869054 	 2.831294 	4.848171 	 2.059401 	3.178788 	 3.019190 	1.426185 	 2.543957 	1.549527 	 1.735417 	0.075417 	 1.397308 	0.524318 	 0.055540 	4.102682 	 0.216942 	4.755326 	 2.516212 	2.943092 	 3.451953 	4.934040 	 1.606254 	3.012874 	 2.390354 	0.269755 	 2.209382 	1.376587 	 3.984144 	5.060466 	 1.503585 	0.525341 	 3.264363 	3.263780 	 3.396318 	
0.017900 	4.621459 	 2.897729 	3.200603 	 3.049845 	0.026677 	 2.858239 	2.988825 	 1.733352 	1.595819 	 1.279435 	4.169371 	 3.269901 	5.300725 	 1.626082 	4.980651 	 1.327436 	0.090668 	 1.605718 	3.887784 	 3.386501 	4.885495 	 0.853941 	2.161761 	 1.959684 	5.372351 	 4.123365 	1.962489 	 3.193475 	2.649436 	 3.158015 	1.145019 	 1.384021 	0.574067 	 4.070126 	4.800465 	 1.300348 	2.910209 	 0.628872 	0.775199 	 3.180619 	4.141492 	 2.629698 	4.912180 	 2.350284 	0.000556 	 2.647968 	4.146060 	 1.682353 	5.437263 	 1.593450 	0.824114 	 4.219669 	1.478997 	 2.991575 	2.910860 	 3.247692 	3.968380 	 1.367222 	2.991455 	 3.684995 	0.048125 	 2.970504 	0.377408 	 3.675003 	2.127473 	 1.675141 	3.862289 	 2.826891 	4.857943 	 2.065988 	3.188794 	 3.010458 	1.441687 	 2.552615 	1.564164 	 1.731709 	0.078686 	 1.401961 	0.539563 	 0.060015 	4.116063 	 0.216054 	4.741448 	 2.529802 	2.944172 	 3.451880 	4.936016 	 1.615816 	3.009098 	 2.400445 	0.260751 	 2.207454 	1.383133 	 3.981305 	5.061281 	 1.506613 	0.531438 	 3.259491 	3.272840 	 3.396052 	
0.018000 	4.632868 	 2.902158 	3.190241 	 3.043893 	0.029764 	 2.869761 	3.016854 	 1.730346 	1.582479 	 1.275976 	4.187793 	 3.260819 	5.300768 	 1.636635 	4.982170 	 1.338659 	0.104334 	 1.619932 	3.883928 	 3.374474 	4.892044 	 0.847840 	2.174703 	 1.941158 	5.361240 	 4.114012 	1.967926 	 3.197030 	2.651215 	 3.156584 	1.164588 	 1.414924 	0.568291 	 4.072770 	4.798202 	 1.279514 	2.918784 	 0.609343 	0.761929 	 3.169337 	4.146407 	 2.645880 	4.921528 	 2.344557 	0.004021 	 2.649481 	4.140759 	 1.675199 	5.439624 	 1.597097 	0.834572 	 4.219614 	1.506437 	 2.969515 	2.921464 	 3.255648 	3.963649 	 1.358924 	2.981880 	 3.674234 	0.033353 	 2.965521 	0.384218 	 3.673390 	2.124921 	 1.655643 	3.854654 	 2.818994 	4.861981 	 2.050529 	3.198383 	 3.007934 	1.440112 	 2.559157 	1.570803 	 1.735083 	0.083806 	 1.409667 	0.554042 	 0.070934 	4.126457 	 0.230058 	4.731854 	 2.527898 	2.937822 	 3.449812 	4.926860 	 1.627766 	3.003586 	 2.419351 	0.234247 	 2.206836 	1.373222 	 3.989733 	5.074281 	 1.510722 	0.536892 	 3.248484 	3.278725 	 3.394800 	
0.018100 	4.644003 	 2.897514 	3.177712 	 3.027394 	0.036580 	 2.882099 	3.029570 	 1.704900 	1.577364 	 1.273037 	4.213637 	 3.271517 	5.289478 	 1.656439 	4.983894 	 1.342355 	0.122931 	 1.627329 	3.888679 	 3.382442 	4.905092 	 0.843176 	2.182238 	 1.934437 	5.358199 	 4.116033 	1.973120 	 3.195362 	2.647577 	 3.160056 	1.170645 	 1.417410 	0.549950 	 4.086965 	4.807803 	 1.268362 	2.919323 	 0.607197 	0.766728 	 3.165442 	4.161155 	 2.653069 	4.938508 	 2.344919 	0.020881 	 2.650638 	4.138922 	 1.660717 	5.444120 	 1.592025 	0.858183 	 4.219962 	1.514464 	 2.958302 	2.943738 	 3.262359 	3.973551 	 1.355256 	2.976138 	 3.658009 	0.040563 	 2.961000 	0.387155 	 3.665935 	2.129406 	 1.638372 	3.875233 	 2.816059 	4.867257 	 2.042641 	3.208698 	 3.007513 	1.438291 	 2.563767 	1.570731 	 1.751301 	0.086659 	 1.412958 	0.575364 	 0.085182 	4.144786 	 0.230643 	4.719205 	 2.533159 	2.921543 	 3.445862 	4.929335 	 1.644047 	3.007486 	 2.423729 	0.201980 	 2.217177 	1.379573 	 3.992166 	5.083977 	 1.503323 	0.540535 	 3.246343 	3.281356 	 3.395454 	
0.018200 	4.653509 	 2.893387 	3.167512 	 3.023363 	0.051068 	 2.909686 	3.044856 	 1.689309 	1.585074 	 1.282220 	4.249125 	 3.291936 	5.285675 	 1.673355 	4.981023 	 1.324301 	0.130549 	 1.639124 	3.887707 	 3.375383 	4.912443 	 0.839564 	2.185847 	 1.942330 	5.366591 	 4.135977 	1.975836 	 3.198624 	2.642536 	 3.167861 	1.173988 	 1.412330 	0.540187 	 4.097635 	4.818166 	 1.260969 	2.915624 	 0.604495 	0.786892 	 3.175301 	4.182962 	 2.674162 	4.949075 	 2.352212 	0.019034 	 2.640515 	4.147415 	 1.660368 	5.435934 	 1.581529 	0.879959 	 4.220200 	1.525927 	 2.953730 	2.960837 	 3.259050 	3.993562 	 1.361892 	2.968708 	 3.646817 	0.044882 	 2.965927 	0.394807 	 3.653250 	2.131742 	 1.638908 	3.895514 	 2.800948 	4.883525 	 2.034080 	3.225935 	 2.996690 	1.435774 	 2.546209 	1.573403 	 1.753181 	0.085784 	 1.434232 	0.586977 	 0.088890 	4.158528 	 0.231231 	4.712799 	 2.548533 	2.909752 	 3.430421 	4.949999 	 1.645125 	3.016808 	 2.415510 	0.177308 	 2.229180 	1.385526 	 3.987459 	5.088340 	 1.474757 	0.540835 	 3.224078 	3.290247 	 3.385869 	
0.018300 	4.647694 	 2.892889 	3.160565 	 3.044466 	0.063083 	 2.912628 	3.058164 	 1.677949 	1.599244 	 1.280353 	4.267478 	 3.296667 	5.268732 	 1.680608 	4.994489 	 1.330693 	0.117470 	 1.638437 	3.896158 	 3.389658 	4.921537 	 0.838560 	2.202130 	 1.943955 	5.380395 	 4.162478 	1.980853 	 3.197907 	2.633293 	 3.170230 	1.174024 	 1.399727 	0.529500 	 4.097077 	4.842815 	 1.263760 	2.909611 	 0.625023 	0.816144 	 3.181230 	4.209233 	 2.686804 	4.964456 	 2.361284 	0.018141 	 2.644602 	4.163201 	 1.657915 	5.417690 	 1.565300 	0.919332 	 4.225795 	1.528296 	 2.959831 	2.968784 	 3.260996 	3.996829 	 1.373633 	2.982903 	 3.649196 	0.072758 	 2.978984 	0.407099 	 3.659132 	2.137879 	 1.640327 	3.901443 	 2.800760 	4.892308 	 2.018057 	3.240757 	 2.980352 	1.438911 	 2.551751 	1.568524 	 1.753346 	0.081249 	 1.455108 	0.600164 	 0.092468 	4.167722 	 0.226897 	4.709096 	 2.561187 	2.925469 	 3.412682 	4.970602 	 1.664905 	3.011576 	 2.407146 	0.159610 	 2.231964 	1.394609 	 3.980593 	5.087559 	 1.440750 	0.545570 	 3.211337 	3.287853 	 3.387098 	
0.018400 	4.660793 	 2.892180 	3.156132 	 3.041646 	0.066241 	 2.927318 	3.066802 	 1.659296 	1.624221 	 1.287856 	4.298263 	 3.290327 	5.257643 	 1.656593 	4.986412 	 1.343531 	0.120270 	 1.630893 	3.901020 	 3.407801 	4.937536 	 0.842260 	2.212548 	 1.939419 	5.392485 	 4.151844 	1.985027 	 3.193679 	2.632673 	 3.177685 	1.180039 	 1.381008 	0.531434 	 4.095278 	4.863254 	 1.255968 	2.924393 	 0.628978 	0.846142 	 3.204475 	4.221622 	 2.690885 	4.964734 	 2.375227 	0.010204 	 2.633680 	4.178513 	 1.666658 	5.405622 	 1.556236 	0.944680 	 4.221324 	1.541734 	 2.968606 	2.958017 	 3.277185 	4.006549 	 1.384241 	2.997892 	 3.651953 	0.102260 	 2.989210 	0.403108 	 3.653993 	2.149080 	 1.626423 	3.915939 	 2.800298 	4.892160 	 2.005905 	3.268298 	 2.978033 	1.450517 	 2.546065 	1.569913 	 1.747687 	0.072836 	 1.467938 	0.621373 	 0.107783 	4.175304 	 0.223489 	4.709767 	 2.586127 	2.937440 	 3.394919 	4.984785 	 1.684869 	3.020400 	 2.416983 	0.150336 	 2.222155 	1.394143 	 3.975029 	5.095224 	 1.422972 	0.562360 	 3.208010 	3.294149 	 3.394151 	
0.018500 	4.687913 	 2.889774 	3.150257 	 3.039596 	0.068020 	 2.920492 	3.078939 	 1.637160 	1.655473 	 1.292610 	4.305297 	 3.291681 	5.244472 	 1.650132 	4.983127 	 1.359277 	0.134272 	 1.628965 	3.897301 	 3.422728 	4.950746 	 0.857513 	2.233275 	 1.935356 	5.401122 	 4.144090 	1.991911 	 3.192250 	2.643274 	 3.175384 	1.181623 	 1.381350 	0.541772 	 4.084369 	4.867881 	 1.259661 	2.933182 	 0.640949 	0.870540 	 3.212905 	4.237659 	 2.699253 	4.970865 	 2.384843 	0.016451 	 2.617428 	4.173323 	 1.654612 	5.405998 	 1.560398 	0.964767 	 4.220595 	1.565191 	 2.989458 	2.947338 	 3.295199 	4.013301 	 1.385832 	3.003243 	 3.649265 	0.129200 	 3.000402 	0.426783 	 3.635016 	2.159257 	 1.620948 	3.929371 	 2.794789 	4.907775 	 2.008158 	3.276748 	 2.989148 	1.484291 	 2.551621 	1.578171 	 1.736769 	0.077526 	 1.475248 	0.633727 	 0.110181 	4.173230 	 0.225274 	4.719866 	 2.617231 	2.936720 	 3.389454 	4.994627 	 1.698490 	3.019017 	 2.406504 	0.150275 	 2.210499 	1.394773 	 3.974920 	5.108125 	 1.414475 	0.575011 	 3.210997 	3.289812 	 3.398902 	
