Time (s)	B1 X (micron) 	 B1 Y (micron) 	B2 X (micron) 	 B2 Y (micron) 	B3 X (micron) 	 B3 Y (micron) 	B4 X (micron) 	 B4 Y (micron) 	B5 X (micron) 	 B5 Y (micron) 	B6 X (micron) 	 B6 Y (micron) 	B7 X (micron) 	 B7 Y (micron) 	B8 X (micron) 	 B8 Y (micron) 	B9 X (micron) 	 B9 Y (micron) 	B10 X (micron) 	 B10 Y (micron) 	B11 X (micron) 	 B11 Y (micron) 	B12 X (micron) 	 B12 Y (micron) 	B13 X (micron) 	 B13 Y (micron) 	B14 X (micron) 	 B14 Y (micron) 	B15 X (micron) 	 B15 Y (micron) 	
0.006700 	0.111909 	 2.495024 	3.115551 	 0.026911 	1.040865 	 1.839587 	5.182967 	 0.179370 	3.137291 	 2.426288 	0.703435 	 2.391330 	1.967400 	 2.896753 	4.007684 	 3.847624 	3.763534 	 0.000116 	0.550790 	 0.977267 	0.542768 	 1.352283 	4.324701 	 3.068270 	4.347555 	 2.983175 	2.723716 	 0.597791 	2.938014 	 0.994737 	
0.006800 	0.120424 	 2.497605 	3.125915 	 0.028566 	1.043552 	 1.837701 	5.190312 	 0.181428 	3.140698 	 2.426817 	0.710166 	 2.391419 	1.972174 	 2.898683 	4.014059 	 3.851203 	3.767840 	 0.002219 	0.551902 	 0.978798 	0.543879 	 1.353814 	4.330097 	 3.068493 	4.352950 	 2.983397 	2.728530 	 0.599931 	2.942829 	 0.996878 	
0.006900 	0.129286 	 2.499259 	3.136862 	 0.031694 	1.046116 	 1.836104 	5.197074 	 0.183279 	3.145525 	 2.426891 	0.717213 	 2.392625 	1.977985 	 2.901536 	4.021302 	 3.854481 	3.774025 	 0.003554 	0.552906 	 0.981049 	0.544883 	 1.356066 	4.335456 	 3.069251 	4.358310 	 2.984155 	2.732801 	 0.602195 	2.947099 	 0.999141 	
0.007000 	0.138269 	 2.500503 	3.148192 	 0.033716 	1.048750 	 1.835541 	5.204016 	 0.184104 	3.149830 	 2.427254 	0.724320 	 2.393807 	1.984243 	 2.903744 	4.028069 	 3.858581 	3.780318 	 0.005414 	0.554058 	 0.983020 	0.546035 	 1.358037 	4.341166 	 3.069452 	4.364019 	 2.984356 	2.737488 	 0.604495 	2.951786 	 1.001442 	
0.007100 	0.147649 	 2.502363 	3.160108 	 0.035495 	1.051338 	 1.834999 	5.211663 	 0.184065 	3.153645 	 2.427798 	0.731752 	 2.395356 	1.990237 	 2.906495 	4.035072 	 3.862661 	3.787015 	 0.005775 	0.555680 	 0.985454 	0.547657 	 1.360470 	4.347175 	 3.068984 	4.370028 	 2.983888 	2.742155 	 0.607469 	2.956453 	 1.004415 	
0.007200 	0.156284 	 2.504437 	3.171440 	 0.038297 	1.054181 	 1.835070 	5.219709 	 0.185067 	3.156344 	 2.428039 	0.738782 	 2.397133 	1.996041 	 2.908956 	4.041774 	 3.866912 	3.794476 	 0.007256 	0.557122 	 0.987878 	0.549099 	 1.362894 	4.353793 	 3.068374 	4.376647 	 2.983278 	2.747117 	 0.610546 	2.961416 	 1.007492 	
0.007300 	0.164914 	 2.505476 	3.181832 	 0.040459 	1.056798 	 1.835437 	5.227264 	 0.186659 	3.159767 	 2.429401 	0.745926 	 2.398212 	2.002126 	 2.910890 	4.047562 	 3.871217 	3.802958 	 0.007843 	0.558216 	 0.990300 	0.550194 	 1.365316 	4.360079 	 3.067605 	4.382932 	 2.982510 	2.752314 	 0.613001 	2.966613 	 1.009947 	
0.007400 	0.173430 	 2.506706 	3.191011 	 0.043376 	1.060970 	 1.837204 	5.235827 	 0.189313 	3.162741 	 2.432465 	0.753459 	 2.399477 	2.008914 	 2.912016 	4.052649 	 3.875425 	3.811250 	 0.008273 	0.559441 	 0.992511 	0.551418 	 1.367527 	4.366238 	 3.067137 	4.389092 	 2.982042 	2.757141 	 0.615523 	2.971440 	 1.012470 	
0.007500 	0.181712 	 2.506606 	3.200696 	 0.045740 	1.064857 	 1.840128 	5.246282 	 0.192640 	3.166964 	 2.435931 	0.761139 	 2.400711 	2.016038 	 2.913603 	4.056505 	 3.879988 	3.819221 	 0.008893 	0.561142 	 0.995224 	0.553119 	 1.370240 	4.372235 	 3.066740 	4.395089 	 2.981644 	2.761421 	 0.618185 	2.975720 	 1.015131 	
0.007600 	0.190288 	 2.505573 	3.211028 	 0.047313 	1.068057 	 1.843272 	5.257103 	 0.195603 	3.172007 	 2.439427 	0.769256 	 2.401576 	2.023290 	 2.915668 	4.061111 	 3.884402 	3.827823 	 0.011271 	0.563596 	 0.998364 	0.555573 	 1.373380 	4.378264 	 3.066157 	4.401117 	 2.981061 	2.765348 	 0.620603 	2.979647 	 1.017549 	
0.007700 	0.199009 	 2.504253 	3.221366 	 0.049824 	1.071488 	 1.845993 	5.269032 	 0.199024 	3.177757 	 2.443064 	0.777724 	 2.402082 	2.030021 	 2.918053 	4.065604 	 3.888240 	3.836702 	 0.014692 	0.565072 	 1.000563 	0.557049 	 1.375579 	4.384592 	 3.065792 	4.407445 	 2.980696 	2.768834 	 0.623106 	2.983133 	 1.020052 	
0.007800 	0.208215 	 2.503315 	3.230977 	 0.052242 	1.074383 	 1.848514 	5.280691 	 0.202358 	3.183350 	 2.447119 	0.785021 	 2.402563 	2.036949 	 2.920771 	4.069720 	 3.893602 	3.845659 	 0.017937 	0.566585 	 1.002549 	0.558562 	 1.377565 	4.390717 	 3.065246 	4.413570 	 2.980150 	2.773500 	 0.626376 	2.987799 	 1.023323 	
0.007900 	0.217571 	 2.502915 	3.240879 	 0.054082 	1.078637 	 1.851126 	5.291238 	 0.204497 	3.187936 	 2.450505 	0.792054 	 2.402682 	2.043502 	 2.922103 	4.073594 	 3.899794 	3.854132 	 0.022190 	0.569131 	 1.004391 	0.561108 	 1.379407 	4.397397 	 3.065566 	4.420250 	 2.980470 	2.778500 	 0.629420 	2.992798 	 1.026367 	
0.008000 	0.227228 	 2.503080 	3.250837 	 0.055601 	1.083406 	 1.853970 	5.302292 	 0.205582 	3.193086 	 2.454360 	0.799154 	 2.402686 	2.050693 	 2.923755 	4.077451 	 3.904995 	3.863332 	 0.025017 	0.570846 	 1.006222 	0.562823 	 1.381238 	4.404270 	 3.065340 	4.427124 	 2.980244 	2.783760 	 0.631779 	2.998059 	 1.028725 	
0.008100 	0.235980 	 2.503869 	3.260269 	 0.057961 	1.087569 	 1.856362 	5.313270 	 0.207648 	3.198993 	 2.457095 	0.806594 	 2.403961 	2.058839 	 2.925707 	4.080199 	 3.910886 	3.871951 	 0.028161 	0.572353 	 1.008513 	0.564330 	 1.383530 	4.411364 	 3.065444 	4.434217 	 2.980348 	2.788789 	 0.633771 	3.003087 	 1.030718 	
0.008200 	0.243955 	 2.505359 	3.269065 	 0.061792 	1.091207 	 1.858954 	5.323075 	 0.209968 	3.205150 	 2.460124 	0.814469 	 2.405145 	2.067108 	 2.927475 	4.083405 	 3.915836 	3.879490 	 0.030175 	0.573826 	 1.010269 	0.565803 	 1.385285 	4.418243 	 3.065790 	4.441097 	 2.980695 	2.794279 	 0.635534 	3.008578 	 1.032481 	
0.008300 	0.251683 	 2.507845 	3.279045 	 0.066328 	1.094758 	 1.861125 	5.333324 	 0.211797 	3.211048 	 2.464098 	0.821659 	 2.406471 	2.075258 	 2.928506 	4.087719 	 3.920762 	3.886877 	 0.031852 	0.575345 	 1.010831 	0.567322 	 1.385847 	4.424973 	 3.065846 	4.447827 	 2.980750 	2.799442 	 0.636925 	3.013741 	 1.033872 	
0.008400 	0.259639 	 2.509962 	3.289833 	 0.070794 	1.098475 	 1.863510 	5.343806 	 0.213647 	3.217336 	 2.468439 	0.828574 	 2.407864 	2.083756 	 2.930042 	4.092294 	 3.925027 	3.894951 	 0.033440 	0.576826 	 1.010829 	0.568803 	 1.385845 	4.431324 	 3.066396 	4.454177 	 2.981301 	2.803794 	 0.637881 	3.018093 	 1.034828 	
0.008500 	0.267252 	 2.512305 	3.300614 	 0.075117 	1.102256 	 1.866029 	5.355211 	 0.215026 	3.223097 	 2.472515 	0.836299 	 2.409829 	2.092685 	 2.930212 	4.097707 	 3.928380 	3.903112 	 0.033889 	0.578265 	 1.010928 	0.570242 	 1.385945 	4.437091 	 3.066841 	4.459945 	 2.981745 	2.808122 	 0.638804 	3.022421 	 1.035751 	
0.008600 	0.274382 	 2.514198 	3.311553 	 0.078791 	1.105925 	 1.869003 	5.366137 	 0.216865 	3.228727 	 2.475788 	0.843806 	 2.412798 	2.100994 	 2.930458 	4.102600 	 3.931753 	3.911454 	 0.034371 	0.579455 	 1.011166 	0.571432 	 1.386183 	4.443748 	 3.066697 	4.466602 	 2.981601 	2.811707 	 0.638737 	3.026005 	 1.035683 	
0.008700 	0.280118 	 2.516918 	3.322898 	 0.082050 	1.108749 	 1.872573 	5.377668 	 0.217841 	3.235776 	 2.477932 	0.850077 	 2.416684 	2.109473 	 2.930809 	4.107118 	 3.935219 	3.919709 	 0.034768 	0.580353 	 1.011732 	0.572330 	 1.386748 	4.449119 	 3.065725 	4.471973 	 2.980629 	2.815379 	 0.639296 	3.029678 	 1.036242 	
0.008800 	0.285443 	 2.518931 	3.332774 	 0.084722 	1.110988 	 1.876520 	5.389508 	 0.220246 	3.241943 	 2.479124 	0.855620 	 2.421990 	2.118129 	 2.932091 	4.112207 	 3.938228 	3.927309 	 0.036026 	0.581870 	 1.012186 	0.573847 	 1.387202 	4.454490 	 3.065162 	4.477343 	 2.980066 	2.819168 	 0.639778 	3.033467 	 1.036725 	
0.008900 	0.289724 	 2.521593 	3.343017 	 0.087159 	1.112608 	 1.880103 	5.401993 	 0.222151 	3.247803 	 2.479807 	0.861238 	 2.427154 	2.126016 	 2.934278 	4.118475 	 3.941348 	3.936723 	 0.037214 	0.583391 	 1.012488 	0.575368 	 1.387505 	4.459792 	 3.064393 	4.482646 	 2.979297 	2.822779 	 0.640449 	3.037078 	 1.037395 	
0.009000 	0.292808 	 2.525325 	3.352826 	 0.089360 	1.115162 	 1.883527 	5.414516 	 0.223805 	3.253605 	 2.479885 	0.866074 	 2.431728 	2.133724 	 2.935987 	4.123417 	 3.945025 	3.945653 	 0.037198 	0.585052 	 1.013022 	0.577029 	 1.388038 	4.465418 	 3.063406 	4.488272 	 2.978310 	2.825942 	 0.641632 	3.040240 	 1.038579 	
